dates,0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200
1989-02-25 23:34:05+00:00,-2.7745209285590064,0.6004727612792422,-6.065289942493038,4.840751434736248,6.699818559146543,10.05137499011976,8.932384238572538,14.27953643135151,10.00723847151574,9.35768890710962,7.614080758899675,5.493950477110644,0.7166774338165354,-4.053748138439367,-4.0580929460303,-0.1127098761403218,-2.232590830451251,-0.0554383049974589,6.597417629771627,4.270280943654136,10.783424908093622,6.993925536614015,11.732382964012857,12.94505008455912,11.318989892975653
1989-03-04 23:40:06+00:00,-13.720350461141258,-4.337823675383149,0.7875351865874975,1.962220406094751,3.9518279824461473,9.72265668569505,6.508084183127622,4.651153560130119,2.38495057628397,-2.274534225098712,-3.182832780446212,-2.9237500860344454,-12.86171971790387,-10.322503368670215,-6.184319764129416,-6.173326473660559,-1.1513615254234608,6.839313535884557,17.850237858101195,17.925505636880416,16.879532547478007,19.603562677315907,21.463415707225263,26.688777847299413,25.675296861678035
1989-04-14 23:33:20+00:00,-20.4399897152686,-13.05094476473822,-9.1856855768576,-1.109426181978009,3.243735157264055,5.1786322043320325,3.0628921661845894,4.429573022009819,0.7591982828147295,-3.467640414750356,-5.763220353242112,-4.843886887474177,-6.671750456743453,-2.688630805421454,-5.717919568628485,0.0,-6.752132113146423,1.569977483855169,4.361547406107391,6.691137386413054,-0.8185432309951466,-0.4070885066504033,6.769643791095831,3.43840146922674,-10.304893633474258
1989-06-01 23:32:31+00:00,27.925728766400304,32.85955680786321,18.88026533865417,22.33469091332654,18.932199013548782,23.26367525399632,15.500439231072534,12.91532370347263,20.211666398686862,7.814699710361296,-1.376280518731079,-6.2623645619945805,-2.9415377444829645,1.444728267394396,4.574215418483313,-0.505653861644916,8.03792043567983,4.535635387718628,13.323271287395675,14.42516366059538,9.593211663107011,0.7766331732298184,-11.208796433334918,-7.94109343131641,-4.723062813889598
1989-08-27 23:36:53+00:00,6.700391255266375,6.998816239675044,12.732965004484626,23.103989163794097,19.66757935754771,25.09037942522556,14.598206436440456,10.504328229916377,10.608267918518486,10.663975465485848,7.209542037100626,0.5784822462046577,-1.8246722350332831,-3.3554989906085595,4.141762979003879,1.91233987383626,-4.680674135335941,7.066857948913977,10.352052848128046,3.155017465617078,2.26915612670755,-10.548609155967888,-11.411471120736728,-7.656390263832911,-6.046779979314451
1989-09-28 23:36:09+00:00,8.24077251606267,19.814299163238932,12.986990717021058,18.399104686040303,10.869912276002111,21.288476770364795,15.959537387671643,23.00693088401492,30.398631603879394,,,,,,,,,,,,,,,,
1989-10-14 23:35:36+00:00,,,,,,,,,,,,-11.447367280211168,-10.930940951570133,-1.0639228126783775,-0.9136002526826984,0.1064873188594077,1.5404215627688205,-0.0189399787461255,3.241761010258138,4.257093465974954,3.171155082204756,-6.54263748197765,-8.326543117112593,-5.245017526769118,0.6462124278735928
1989-11-08 23:28:45+00:00,11.701111594124235,13.390618071836236,20.567746079342243,20.80765943327017,23.31888056548223,14.970250735531344,12.877699622737724,13.079271628362967,10.453549335311273,6.590758140989209,6.923351786546675,3.432404071357979,7.422833067334906,1.687959513108268,1.1260471490606534,0.6822789752727658,-6.759120651928939,9.23802972519222,8.261655684119198,5.461645637078952,0.2549471914596353,3.747694708247885,3.515154232508124,-2.736862788808658,1.8063106306068804
1993-01-19 23:25:57+00:00,-3.827591161010474,2.176882767089744,10.059489392459128,13.58312157619386,19.04061694017767,28.366242416157768,22.72810881727297,19.87292174223013,23.03667343916475,11.022721189074268,12.039343540267858,16.808038427233733,14.123200420122345,9.489702162332229,16.228096559786643,18.811675527035437,10.06827561250696,15.783736115975096,21.70122507727234,13.601766556168512,6.8203919809106495,9.671693774806153,16.25207233292211,16.500160233509824,12.062733448669029
1993-02-04 23:26:08+00:00,-12.270198131800145,-5.489110044700801,-1.5644266461199905,3.3626052752275517,1.9817523494373503,12.74912911720564,5.0967958849945845,-0.2147511817823755,2.4981677114365866,-2.214615735663891,-6.981877882664662,-8.738371436795966,-6.524867965210447,-5.912700062574047,-6.9318741184005646,2.1072200025317613,-3.1486788212448857,1.609468404638065,-1.6571740773979116,0.0286963872722267,-4.998150762007427,-4.764488988475058,1.20954392219366,2.8488149662371853,-1.6184548813785042
1993-02-11 23:32:22+00:00,-21.907680793944586,-17.949105273652457,-7.859827007131059,-1.052885436966335,1.9913988291954752,2.9685505982819365,6.109953516727742,0.3378048302724252,2.411295614285656,2.2063927713596314,-6.862971131930266,-9.15326553469368,-11.032214029036442,-24.444710271297502,-0.6206731415156099,7.65649036798554,0.3296336370154336,6.059419704206434,1.0075909580018418,2.7412666277064304,-3.565621464635022,-1.3273679494250883,,,
1993-12-12 23:32:14+00:00,,,,,,-3.5968735551452795,-8.399015450677059,-11.64285823706716,-3.210462323514271,-5.471366287364504,-3.517283130751956,-4.823503265902858,1.4941911801453287,3.834556794730588,-1.0842932322515253,1.29637933685067,9.777629802241684,4.740676470192383,4.434563409291485,-2.3377424751730445,2.431788803514074,-2.447812874711936,5.699829532192489,,
