dates,0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,c_t1,c_t2,c_t3,Month,Season,Season_Val,SAMI,SOI
1989-04-14 23:33:20+00:00,-20.4399897152686,-13.05094476473822,-9.1856855768576,-1.109426181978009,3.243735157264055,5.1786322043320325,3.0628921661845894,4.429573022009819,0.7591982828147295,-3.467640414750356,-5.763220353242112,-4.843886887474177,-6.671750456743453,-2.688630805421454,-5.717919568628485,0.0,-6.752132113146423,1.569977483855169,4.361547406107391,6.691137386413054,-0.8185432309951466,-0.4070885066504033,6.769643791095831,3.43840146922674,-10.304893633474258,-0.007453143964322861,0.038558855823807595,0.054244869450713856,4,Autumn,2.0,1.31,14.133333333333333
1989-06-01 23:32:31+00:00,27.925728766400304,32.85955680786321,18.88026533865417,22.33469091332654,18.932199013548782,23.26367525399632,15.500439231072534,12.91532370347263,20.211666398686862,7.814699710361296,-1.376280518731079,-6.2623645619945805,-2.9415377444829645,1.444728267394396,4.574215418483313,-0.505653861644916,8.03792043567983,4.535635387718628,13.323271287395675,14.42516366059538,9.593211663107011,0.7766331732298184,-11.208796433334918,-7.94109343131641,-4.723062813889598,0.054056534093696526,-0.11562112766076062,-0.024565626373432924,6,Winter,3.0,0.86,3.5
1989-08-27 23:36:53+00:00,6.700391255266375,6.998816239675044,12.732965004484626,23.103989163794097,19.66757935754771,25.09037942522556,14.598206436440456,10.504328229916377,10.608267918518486,10.663975465485848,7.209542037100626,0.5784822462046577,-1.8246722350332831,-3.3554989906085595,4.141762979003879,1.91233987383626,-4.680674135335941,7.066857948913977,10.352052848128046,3.155017465617078,2.26915612670755,-10.548609155967888,-11.411471120736728,-7.656390263832911,-6.046779979314451,0.037500065985786896,-0.07452237733003243,0.0777480236109526,8,Winter,3.0,0.86,3.5
1989-11-08 23:28:45+00:00,11.701111594124235,13.390618071836236,20.567746079342243,20.80765943327017,23.31888056548223,14.970250735531344,12.877699622737724,13.079271628362967,10.453549335311273,6.590758140989209,6.923351786546675,3.432404071357979,7.422833067334906,1.687959513108268,1.1260471490606534,0.6822789752727658,-6.759120651928939,9.23802972519222,8.261655684119198,5.461645637078952,0.2549471914596353,3.747694708247885,3.515154232508124,-2.736862788808658,1.8063106306068804,0.050074576746917836,-0.06818031287218158,0.0022146853365936484,11,Spring,4.0,0.09999999999999998,3.6666666666666665
1990-06-20 23:24:24+00:00,24.35861094569973,26.40096460952952,22.58875049482421,23.161654909774317,4.658913293002563,4.888052324596458,6.2064402199290285,-1.556252216697949,-4.723832099762291,-7.706512970497343,-8.167741743133305,-14.957984060961063,-26.58791165493996,-18.620976398854417,-14.007309259354344,-17.614815592694697,-12.162549388142804,-10.562229984393213,-4.823005128089072,-5.818938874716949,-6.501826224652767,-20.390446658829344,-30.71491409085236,-14.218308819912076,-9.69414029021327,-0.037401170656000335,-0.1455158910729737,-0.037778424963200136,6,Winter,3.0,-0.66,0.5
1990-07-22 23:24:18+00:00,31.977463872763813,34.9061398335292,42.54407930881828,41.54162294087949,36.85359028720251,36.97387998923848,31.859085438774287,23.599642762983517,23.39877108241666,30.395702438750437,27.38029730814378,25.655951944013797,24.891441451785106,19.96250165144133,17.024132701323303,19.89790563317549,8.640645371790384,19.93412581052916,21.88015387460767,22.00171787016177,24.766622296910256,37.80236440691141,31.59476959819024,26.99178960267576,20.261318813263895,0.17594308152645438,-0.07628683998088102,-0.12269405080948916,7,Winter,3.0,-0.66,0.5
1990-09-08 23:24:05+00:00,5.748893505941119,13.326610371460909,19.49205007769484,17.177124033346715,18.406423123607155,19.058156095030263,13.47751319475634,9.853651331045896,15.17009581571252,12.312448531773882,9.354798304106277,10.154288044832654,6.631440343900657,10.624973981371006,10.13059743571359,7.978820576761947,8.66707613587667,8.998177556351337,9.722300688221743,7.615130791827333,4.213461753112085,3.11397085309816,6.8026697717776585,3.472023950597169,-2.757094697326401,0.06704138133989007,-0.04709382244332117,0.028291316614205954,9,Spring,4.0,0.77,-3.6999999999999997
1990-11-18 23:29:53+00:00,-18.32285774288767,-0.9885010747255408,3.026187909581907,13.343320214738156,21.54420204232099,14.765004396694591,8.89417563847826,-1.6581124463115555,-7.670144309701151,-2.7428515550340222,1.4466365956359653,3.148729837612123,2.8804654908060883,0.2845499067748491,-1.3604448901345665,-0.6617234096221409,5.275184976009179,0.4084816247754617,3.785885702140419,-1.5191953714746944,2.83083054539901,4.406845658009964,9.653919068905978,4.749402919516861,6.689338316467214,0.02428253116306591,0.014378771157473545,0.019984821942620842,11,Spring,4.0,0.77,-3.6999999999999997
1990-12-29 23:24:01+00:00,-12.023179422663638,-1.9452200447412835,3.050730243945331,-3.7568673926860896,-4.091510169053706,4.449277725677696,-1.6054547258309595,-0.8427622568284932,11.58843983454463,8.35412495194521,7.85676493346044,7.261383732010849,6.192787113797067,6.81357199308291,5.53251380678546,6.024741453648559,5.023753400912497,7.043705949461433,7.9165900011634065,8.195157326297796,2.3182466476638908,-0.1189517052455002,9.443416358854442,0.7546179511771953,-0.8597042640298795,0.02518299766500159,0.02995347307021216,0.04088212888339956,12,Summer,1.0,-0.12999999999999998,1.0999999999999999
1991-01-14 23:24:29+00:00,7.471213138214239,7.047194316686749,12.979722524217806,17.44494297379086,20.72735219914769,14.07634533698733,11.19016244352646,11.732574652191332,9.441531059880525,12.134284370382453,13.761206775582018,9.804081339691564,-1.5874559006485498,5.6452615794196745,5.261218144311549,7.39959685548434,5.084323707962113,11.05153517084606,9.79334285467639,9.56476825186236,3.946038940025829,10.09391535390322,12.391927112459342,19.225300531138465,18.367375684377294,0.0696343032978641,-0.009522576260469059,-0.051995407226182136,1,Summer,1.0,-0.9833333333333334,-17.13333333333333
1991-12-07 23:34:54+00:00,3.00015604282536,10.089200099738598,17.09688646120985,18.306690946792852,22.256543379130264,25.34420017379386,20.409362981147204,20.35066861292948,19.02599438456118,19.36394949244223,15.604999780265764,15.413567499769002,17.45904800974202,14.31107663135073,13.335433882251657,11.04673196028979,13.068766264466888,14.367624941695851,16.11174702012203,13.33696559028207,13.768603695059731,17.830066995481275,17.245088466490273,16.836513431495923,16.307246440816904,0.10831027405241762,-0.004561612387748947,-0.005889841041973783,12,Summer,1.0,-0.9833333333333334,-17.13333333333333
1991-03-03 23:25:22+00:00,-3.517904041325409,-2.2263003949363096,1.9689834024178765,10.21343269204732,11.576325178909856,11.818932145592363,1.9434521492706975,4.39038235598791,4.991211934903767,6.322754074966859,6.067583915985381,4.376601093243515,1.2801472262261555,2.6109871364361865,2.080763603763927,0.8623336741018406,-3.037309735379353,0.5114220915740191,-1.3611726181850798,2.3354559744958863,-2.7217738029395235,-1.7864531039399552,2.9924462574335564,3.17514424707619,1.461301174310563,0.020380901856264656,-0.009164928428665255,0.03823222102075704,3,Autumn,2.0,0.24333333333333332,-14.266666666666666
1991-03-19 23:25:45+00:00,-0.7370528808308521,7.296194720744758,9.594405109232724,13.276237364966748,15.677435191039793,14.366411500523618,11.921889740362076,15.114785527729602,14.340321512340935,13.382048327397,11.4424308095154,10.902475872932875,4.789401296888137,4.253573175403702,3.289937482958358,5.299562567612519,1.98111711242138,3.101361935160796,11.857773980407998,11.96866483247316,11.088382567064698,6.773162634661574,8.859541104023705,11.145642905467774,10.367912722996197,0.06313917402865095,-0.005844723446893006,0.00046698084797795763,3,Autumn,2.0,0.24333333333333332,-14.266666666666666
1991-07-16 23:33:45+00:00,16.804059823173354,16.23713715972827,16.02964854969383,26.838545109509724,27.505488255790823,27.89941842560949,31.64339006570262,31.310090996395225,31.3450272037294,26.34366640746013,21.21460670742708,17.818092778156938,15.693602248726089,16.106586439384685,13.294898625189411,7.3872703195549505,9.25825401580692,10.001049634249412,10.892163695137944,7.929862521340624,0.5609526437439527,-9.33632316575742,-2.52613426161458,18.49482635310695,10.03692514392158,0.10717587491330784,-0.07370670932009339,0.07289473150067982,7,Winter,3.0,-0.3633333333333333,-4.933333333333334
1991-10-04 23:34:26+00:00,-11.64644809721792,1.0441333930307124,8.3125108154277,6.494941120951175,0.2126548760439135,7.715408869141086,10.630331278090011,-2.764535925538929,-7.236422999414501,-14.946250458370317,-21.109277420539293,-6.011350709601679,-5.826010842078915,5.230472047558855,2.9090280738366303,4.037188526625329,7.057472101331264,6.885764984478811,10.522889621220294,6.533770887795555,6.80546117682804,-5.011351866453673,0.7393466792079053,0.6079573767627622,0.1408634158535662,0.004693721832679546,0.008402206736617972,-0.011665648902071233,10,Spring,4.0,-0.6866666666666666,-12.266666666666666
1991-10-29 23:28:24+00:00,-17.64966017078516,-6.854448748509114,0.1387285987420128,-3.0147703468358813,5.470306765996959,4.765779129432872,5.915619721652952,10.38072214300312,6.849068034351859,7.339603764192539,5.25032366848977,4.944330373972541,1.0725225395011648,-1.649718430454591,0.0657082148722878,-3.7424970706841623,-3.7149063326925,3.3872402696957167,-1.2766935285290302,-1.2979289981013975,-7.511394916133995,-5.500688128607557,-8.588118466674679,-3.2487777352267813,1.1721046991963888,0.003983199010370303,0.010388439467007198,0.10467757074155333,10,Spring,4.0,-0.6866666666666666,-12.266666666666666
1992-02-18 23:28:24+00:00,-3.142049454468633,-2.4886173254662296,1.7627534414907302,12.561258558257862,7.393296044066766,15.011854151496443,19.36462486198196,17.386268261037195,10.52362383438406,7.590900211828199,2.8022822516195878,-2.597058881034698,-2.8079228040762985,1.720366240540045,7.668946592977434,11.752212738312906,8.385609523238138,12.310013947555092,7.04829844382833,11.57045749079434,10.079945022021532,13.54650390737804,17.272507346714036,20.111015975874373,15.73089013555385,0.06091294940744674,0.032361552033419144,-0.03518725899454937,2,Summer,1.0,-0.27333333333333326,-7.2
1992-02-25 23:34:38+00:00,-23.76960897740743,-18.45478237434841,-6.938600254675457,-0.7263361965393997,-1.1775817856664972,9.65384198173659,4.327257909553595,3.5969514415277004,7.522151568676712,0.9028770781982232,3.14168558278174,6.90108035515518,4.377378353691434,0.2483794475013923,1.300981931783184,8.83515479712522,3.963229052226019,6.995111809474835,2.256462115450809,6.55384798446368,5.513712512856365,5.898987390395966,12.03690493597582,11.97257256834746,10.875842434553938,0.0245023068191745,0.0782392033080614,0.04120122245049662,2,Summer,1.0,-0.27333333333333326,-7.2
1992-12-09 23:31:41+00:00,-9.682438699084798,1.3630324356661774,1.4463215232555342,10.37847596172618,4.478795531663415,5.132910699126349,19.70680708371254,17.813851531865012,23.08381826977913,19.11023024447593,6.479590316145369,9.59679008261731,7.338774203506333,9.608880553428412,10.650755671398189,8.06834460045615,11.400259829106991,14.87037248982442,15.077751985902566,16.205620731839247,15.459529434549111,14.764400350989902,12.072577642311757,12.86868918656107,9.477841806477798,0.07486146404789862,0.038255399356772204,0.024713763384057032,12,Summer,1.0,-0.27333333333333326,-7.2
1992-05-08 23:27:59+00:00,19.51203538282868,22.55565687526805,28.084467779576077,28.73925291815628,21.27043429195872,21.349850920347308,19.708658626374337,20.61393528157812,19.64830002572172,16.61891446173491,13.199905350066672,9.3441432796428,2.1962567471712333,0.2988421655802469,2.95992784993166,17.77674388416432,10.30162690409135,10.76913896784282,10.568195497946938,12.671435326361348,13.523244992983784,8.025656352176618,12.121752945017723,6.000763100161606,2.277253275964746,0.09103295151551138,-0.07601154021049093,-0.031878780193863476,5,Autumn,2.0,-0.9199999999999999,-14.133333333333333
1992-10-22 23:31:52+00:00,3.135326714555511,7.805772345003241,6.414707387475062,10.301217501769813,19.76980878724082,16.838935154825165,5.901147675591254,7.209189277356337,4.759372960795496,2.0048520121264986,3.058018588538616,-5.64967290236121,-7.201051496801192,4.923130464454779,2.6614609314457454,-1.4592589638349764,4.272642186905344,4.796667469710336,6.654560098035276,3.137988270252876,5.796008774067019,1.7336494236756437,7.613152003968068,-5.181186694898102,-2.851624226614291,0.029240999318737807,-0.03362637201063235,0.008958571124533589,10,Spring,4.0,1.0833333333333333,-7.8999999999999995
1993-01-19 23:25:57+00:00,-3.827591161010474,2.176882767089744,10.059489392459128,13.58312157619386,19.04061694017767,28.366242416157768,22.72810881727297,19.87292174223013,23.03667343916475,11.022721189074268,12.039343540267858,16.808038427233733,14.123200420122345,9.489702162332229,16.228096559786643,18.811675527035437,10.06827561250696,15.783736115975096,21.70122507727234,13.601766556168512,6.8203919809106495,9.671693774806153,16.25207233292211,16.500160233509824,12.062733448669029,0.09887666975480217,0.011908074264442545,0.035756691845005,1,Summer,1.0,1.5433333333333332,0.19999999999999998
1993-02-04 23:26:08+00:00,-12.270198131800145,-5.489110044700801,-1.5644266461199905,3.3626052752275517,1.9817523494373503,12.74912911720564,5.0967958849945845,-0.2147511817823755,2.4981677114365866,-2.214615735663891,-6.981877882664662,-8.738371436795966,-6.524867965210447,-5.912700062574047,-6.9318741184005646,2.1072200025317613,-3.1486788212448857,1.609468404638065,-1.6571740773979116,0.0286963872722267,-4.998150762007427,-4.764488988475058,1.20954392219366,2.8488149662371853,-1.6184548813785042,-0.006522469665636177,0.007851408709935375,0.03104953776607636,2,Summer,1.0,1.5433333333333332,0.19999999999999998
1993-04-25 23:26:40+00:00,-9.17483058422593,-12.72052240714897,-8.878889054562165,-0.295417345020553,-1.0729377738786212,3.8444591538963024,-0.6461254167325734,-1.2684371445952465,2.530908370322223,-10.642881963366122,6.379367100566185,4.2291462787920295,1.2075236442635529,-0.1965112821298618,1.0592239171817397,2.7728650831373827,-8.074232830293582,-4.7123295426350325,-7.893112085589607,-1.148362672608819,-1.0384693653189745,-7.02341059792289,-3.6178347303431977,-1.750722956362203,-12.673003394570244,-0.014580414686226242,0.010613865517317892,0.08193121501804708,4,Autumn,2.0,1.2666666666666666,-12.6
1994-01-13 23:31:51+00:00,-21.08147128225252,-11.336456528843629,5.961815647070267,13.4194970600021,8.592824331883321,5.002312870635286,5.928890267126299,2.8759752445729347,0.051369957884674,0.0200159952612182,-4.138298608668919,-5.405329183781788,-6.97930458601131,-4.289685700981735,-7.915547109902114,-0.5188169377092962,-1.9129376117044643,1.1901025308218678,2.820958004795948,-1.5287394826033491,2.713139369653561,4.7399454088062924,-0.5798524539151089,6.507874674057902,6.623630141866599,0.00610240047002759,0.025618543206402045,0.02801769587653545,1,Summer,1.0,1.7033333333333331,-6.1000000000000005
1994-12-24 23:17:35+00:00,-24.306376960607896,-21.119501302361837,-10.560747340400669,-5.89931874060381,-5.603796884880737,-5.142146220182262,-1.017318458128635,-3.733691423211276,-1.746896425976033,11.998259686227428,10.39091060991423,9.571600194953362,7.901341334669965,6.903664810860356,7.744362956766331,7.422988988929831,6.609063388622097,2.661097827239985,1.012251450014162,4.603155867605423,9.079767603721509,2.1781871433772864,2.211090174313121,-0.8646686197399163,3.360400627703058,0.010797227658987087,0.07923440151468424,0.08923060220459046,12,Summer,1.0,1.7033333333333331,-6.1000000000000005
1994-08-02 23:21:51+00:00,15.0910436293372,11.671803415850995,27.623398452118096,31.118822832873136,22.82743444858077,30.47207408167981,28.796102248125266,23.981010092050248,20.413487209301508,9.785114145695587,5.907307646721264,7.114750057431635,9.283908841451428,24.359537874753546,20.39820095314541,19.304426789749428,19.9342752458857,21.872774254850484,18.113679036019548,17.561793001466235,12.278973343653211,3.406196928395829,-4.41869989734964,-8.717457367410631,-20.264666401547995,0.10019005565071251,-0.0897635808240958,0.1042403222918242,8,Winter,3.0,-0.31666666666666665,-15.199999999999998
1995-07-11 23:15:24+00:00,26.54059937703321,29.503823077693504,31.408764946774696,32.37905280396215,37.47850983832069,31.320452363763916,33.88030508429182,33.686328283349035,36.51440805292216,30.293865199147604,22.90942378363563,27.71224630801339,21.048589621828604,29.78547350515683,34.29332288005212,23.165389723893952,26.51759584543996,17.048130814843965,20.941860559246464,21.6287424266616,14.673524061855922,10.78234452814506,-4.981063717420852,-6.426714928121498,-16.177202759269953,0.15097408984862729,-0.12200727965789461,0.12438107013967883,7,Winter,3.0,-1.8533333333333333,1.1666666666666667
1995-12-11 23:05:03+00:00,-17.05929274055797,-14.032819061422778,-4.132659332278976,4.138491669826209,6.130140836412892,15.34157737559888,9.562787961354388,12.082312939276896,14.820660080528754,7.479754497870374,7.656454341842881,2.079818702388714,1.040925363795175,0.4947368964908634,-0.1334805586940319,0.1636068329045414,-1.648435912361606,0.4651292735042034,-6.647255423642207,-6.0178186613278015,-6.572670884203859,-5.773313368006754,-5.4462278069349,-10.85154394987508,-1.3844349580867077,0.00880607672613427,0.003414669444092858,0.15258885417957668,12,Summer,1.0,0.24666666666666667,1.3333333333333333
1996-01-28 23:08:30+00:00,-4.604675220867378,-0.7970910839631387,4.219224313884467,14.274687611360848,18.44437641393597,15.779840417364042,14.937712632903605,9.594151885701294,15.405787459428224,6.302497715374706,5.529375852114335,7.88944249134672,1.7565041028772796,4.767501575186458,8.361512956332959,8.608770336305213,4.889741577639846,4.786023703735665,7.186529598820378,8.152889784215205,4.320209781910009,6.214451596305594,11.32387589633813,18.445199442683183,17.882184157991027,0.05969116944452991,0.01562743538643493,-0.003999999061630856,1,Summer,1.0,1.0266666666666666,8.200000000000001
1996-12-13 23:26:24+00:00,-8.852860688611734,-1.3847509368724218,-4.738537261911013,4.497307091077005,6.88698386524667,10.930187505561264,22.691061912010788,23.67644046600424,26.08996946249767,23.513797934588894,19.4894329690407,17.309976926224245,15.400351553820895,10.427302859469547,14.1743153898039,14.95463617996502,16.80464994395178,12.090307393328452,11.608010659415676,23.006481486505464,18.550428137528755,14.629425600450489,20.70797377789964,25.797507946760756,24.22262105634597,0.1005143455855043,0.06970166304078873,0.009273529892856758,12,Summer,1.0,1.0266666666666666,8.200000000000001
1996-12-29 23:27:10+00:00,-13.100177440308409,-7.622275230120216,0.0,6.6228351473613,10.579354870411436,9.513020521363366,10.883210652933895,12.974714196352586,13.202022852514888,13.376462427318373,11.81048665048813,10.22507093130774,4.52286739852623,3.952161110716148,-0.0266909023723513,2.2103132660996394,-1.872747615158872,-3.742576252386272,-1.882099388961393,0.5404044107690495,-4.164070910034951,-3.613304212256239,4.171383974391119,8.088391876876948,5.397054174751787,0.030472979353077592,0.012250290194439765,0.08663287286386928,12,Summer,1.0,1.0266666666666666,8.200000000000001
1996-08-23 23:20:44+00:00,19.82762719379719,21.463602433903965,28.22767335558565,30.589465358784835,31.714574094865327,26.106356415965717,24.848818967421835,18.59034266798883,32.60053958272944,33.8990976911858,33.41677588131569,30.85630556628847,28.27255175131697,26.368807102520837,25.62392270036384,24.4779042314098,16.4949446780157,18.73757840665368,20.61236595166048,21.027607946360558,17.973564608492296,17.551682310640615,20.495797895804515,11.187845788154682,10.800596815895304,0.15677731064740358,-0.05263149984643704,0.017665621581031556,8,Winter,3.0,-1.2133333333333332,8.433333333333332
1996-09-24 23:22:30+00:00,19.042698155587978,19.976141757749964,17.99070517406892,24.50695237135311,14.16499482697769,5.224173406666012,4.630777020749122,9.28636869179396,14.312421377093912,9.499800339538028,15.507854872401658,12.181742454950523,8.63652809274641,11.156112441738117,23.97198800106084,20.721897330902564,15.363483320669616,19.3498492286472,21.47570596332513,26.53615280347659,17.976427066913473,16.580738436371504,8.192766531925784,8.578390873590429,13.347786763643596,0.09593302708802755,-0.024390233333814498,-0.07795772067008963,9,Spring,4.0,-1.0233333333333332,3.6666666666666674
1997-11-14 23:38:16+00:00,11.609280734747578,14.934997391309302,23.396111050173783,28.802155632229827,30.943332606053787,25.71678335291555,19.998344427035107,24.901652390979443,26.788096270809994,31.02573960209257,28.25530775111324,13.478341833987194,12.19892278526347,12.061942489790582,10.857470770274396,11.76841346922145,17.723187575638896,19.44248317360516,16.13984141688175,17.267582062671202,10.766421351825189,11.718231201829674,10.803123719926733,12.425446494891752,16.759289161697744,0.1234889530674204,-0.04238600480630152,0.014108459206529906,11,Spring,4.0,-1.42,-15.933333333333332
1997-11-21 23:44:37+00:00,-7.243485572800253,-5.0562665416073855,2.631135135197404,10.190780412015336,13.1548273162133,18.802497291656422,8.36891620261548,11.088362739125728,11.275181554717603,15.38644591142019,19.761771330909585,18.6634020028904,17.14243836926451,17.68835007244573,14.107503543281531,15.82633722375182,14.06034251518632,18.20666499733445,13.407635734387569,17.184383484941364,12.82964407712918,15.580696611303452,16.453581642146432,16.111027133006054,14.144556758064788,0.08912683851887096,0.0481009863128096,0.022295875391434183,11,Spring,4.0,-1.42,-15.933333333333332
1998-08-13 23:42:42+00:00,11.032025646286634,19.491261617308343,21.830337698635788,17.944581090763165,21.898716551768047,20.492321000687998,21.360198445927544,20.870188062453664,21.516171228665375,19.30817226905542,19.56691843587533,19.58943777643543,17.141106697317937,10.95623870450808,13.411294006094955,13.617576009362573,10.251769873532112,8.358597242405665,9.907863702982254,5.479030836990276,14.256458262368533,11.01124086226995,12.38881870453681,1.5369467320020649,-1.3095150741988206,0.09659884412634362,-0.05612103301112579,0.037704277233800834,8,Winter,3.0,2.033333333333333,11.433333333333332
1998-11-01 23:43:08+00:00,-9.284617692566506,13.82588509184206,10.162419481410652,3.9038446956184094,5.380691588436164,5.837059657802293,8.568906188500826,10.675749632528344,10.206163930234176,9.649944252628408,10.637591529450075,11.325107060892831,3.62904316805394,6.319588708041536,9.497309586267988,11.12735941727599,6.7819393262706456,-3.970550989897461,18.24144014938085,17.279433021234276,9.63856867393978,7.371748497219301,10.701747300245486,0.8577062714502404,6.20039340932049,0.0532937311696059,0.008092714036025744,0.00761820376959844,11,Spring,4.0,1.1066666666666667,11.5
1998-11-24 23:49:28+00:00,-19.74973074583448,-14.380976030390052,-12.713131576311298,-5.85295949871702,-0.969556889759616,5.899392688817947,15.614540293788444,15.913697161305798,15.90691106358652,12.47376307352078,11.479281458115665,11.067369581832196,9.425593320361736,6.201955167828515,5.721210038067468,7.119201067678155,8.233601775969106,1.9884299568523147,2.9896206792373192,10.82720184178288,4.333200997723949,6.256227132092704,10.779187062351738,9.499703586538908,6.602010274379467,0.040538320967136644,0.06986782739272727,0.08773183740707317,11,Spring,4.0,1.1066666666666667,11.5
